match_no,Innings,over,ball,batsman,batting_hand,bowler,bowling_hand,bowling_type,pace_or_spin,runs_off_bat,extras,is_wicket,Wicket_type,is_boundary,team1_batting_first,team2_batting_second,team1_score,team1_wickets,team2_score,team2_wickets,extra_type
3,1,1,3,Prakhar Chaturvedi,Right,V Koushik,Right,fast,pace,0,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,1,4,Prakhar Chaturvedi,Right,V Koushik,Right,fast,pace,0,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,1,5,Prakhar Chaturvedi,Right,V Koushik,Right,fast,pace,1,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,1,6,Mohammed Taha,Right,V Koushik,Right,fast,pace,0,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,2,1,Prakhar Chaturvedi,Right,V Kaverappa,Right,fast,pace,0,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,2,2,Prakhar Chaturvedi,Right,V Kaverappa,Right,fast,pace,0,0,TRUE,Caught,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,2,3,Devdutt Padikkal,Left,V Kaverappa,Right,fast,pace,0,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,2,4,Devdutt Padikkal,Left,V Kaverappa,Right,fast,pace,0,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,2,5,Devdutt Padikkal,Left,V Kaverappa,Right,fast,pace,4,0,FALSE,,TRUE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,2,6,Devdutt Padikkal,Left,V Kaverappa,Right,fast,pace,0,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,3,1,Mohammed Taha,Right,V Koushik,Right,fast,pace,1,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,3,2,Devdutt Padikkal,Left,V Koushik,Right,fast,pace,0,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,3,3,Devdutt Padikkal,Left,V Koushik,Right,fast,pace,1,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,3,4,Mohammed Taha,Right,V Koushik,Right,fast,pace,1,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,3,5,Devdutt Padikkal,Left,V Koushik,Right,fast,pace,1,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,3,6,Mohammed Taha,Right,V Koushik,Right,fast,pace,0,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,4,1,Devdutt Padikkal,Left,D Devadiga,Right,fast,pace,1,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,4,2,Mohammed Taha,Right,D Devadiga,Right,fast,pace,0,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,4,3,Mohammed Taha,Right,D Devadiga,Right,fast,pace,0,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,4,4,Mohammed Taha,Right,D Devadiga,Right,fast,pace,6,0,FALSE,,TRUE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,4,5,Mohammed Taha,Right,D Devadiga,Right,fast,pace,1,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,4,6,Devdutt Padikkal,Left,D Devadiga,Right,fast,pace,1,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,5,1,Devdutt Padikkal,Left,V Koushik,Right,fast,pace,0,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,5,2,Devdutt Padikkal,Left,V Koushik,Right,fast,pace,6,0,FALSE,,TRUE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,5,3,Devdutt Padikkal,Left,V Koushik,Right,fast,pace,4,0,FALSE,,TRUE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,5,4,Devdutt Padikkal,Left,V Koushik,Right,fast,pace,0,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,5,5,Devdutt Padikkal,Left,V Koushik,Right,fast,pace,0,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,5,6,Devdutt Padikkal,Left,V Koushik,Right,fast,pace,4,0,FALSE,,TRUE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,6,1,Mohammed Taha,Right,H Raj,Right,fast,pace,1,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,6,2,Devdutt Padikkal,Left,H Raj,Right,fast,pace,4,0,FALSE,,TRUE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,6,3,Devdutt Padikkal,Left,H Raj,Right,fast,pace,1,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,6,4,Mohammed Taha,Right,H Raj,Right,fast,pace,4,0,FALSE,,TRUE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,6,5,Mohammed Taha,Right,H Raj,Right,fast,pace,0,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,6,6,Mohammed Taha,Right,H Raj,Right,fast,pace,0,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,7,1,Devdutt Padikkal,Left,B Dhuri,Right,fast,pace,1,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,7,2,Mohammed Taha,Right,B Dhuri,Right,fast,pace,1,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,7,3,Devdutt Padikkal,Left,B Dhuri,Right,fast,pace,0,1,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,Wide
3,1,7,3,Devdutt Padikkal,Left,B Dhuri,Right,fast,pace,4,0,FALSE,,TRUE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,7,4,Devdutt Padikkal,Left,B Dhuri,Right,fast,pace,1,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,7,5,Mohammed Taha,Right,B Dhuri,Right,fast,pace,4,0,FALSE,,TRUE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,7,6,Mohammed Taha,Right,B Dhuri,Right,fast,pace,1,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,8,1,Mohammed Taha,Right,Avinash D,Right,fast,pace,6,0,FALSE,,TRUE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,8,2,Mohammed Taha,Right,Avinash D,Right,fast,pace,1,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,8,3,Devdutt Padikkal,Left,Avinash D,Right,fast,pace,4,0,FALSE,,TRUE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,8,4,Devdutt Padikkal,Left,Avinash D,Right,fast,pace,0,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,8,5,Devdutt Padikkal,Left,Avinash D,Right,fast,pace,0,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,8,6,Devdutt Padikkal,Left,Avinash D,Right,fast,pace,0,1,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,Wide
3,1,8,6,Devdutt Padikkal,Left,Avinash D,Right,fast,pace,0,1,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,Wide
3,1,8,6,Devdutt Padikkal,Left,Avinash D,Right,fast,pace,1,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,9,1,Devdutt Padikkal,Left,A Doddamani,Right,fast,pace,2,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,9,2,Devdutt Padikkal,Left,A Doddamani,Right,fast,pace,1,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,9,3,Mohammed Taha,Right,A Doddamani,Right,fast,pace,0,1,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,LB
3,1,9,4,Devdutt Padikkal,Left,A Doddamani,Right,fast,pace,4,0,FALSE,,TRUE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,9,5,Devdutt Padikkal,Left,A Doddamani,Right,fast,pace,4,0,FALSE,,TRUE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,9,6,Devdutt Padikkal,Left,A Doddamani,Right,fast,pace,1,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,10,1,Devdutt Padikkal,Left,D Devadiga,Right,fast,pace,1,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,10,2,Mohammed Taha,Right,D Devadiga,Right,fast,pace,2,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,10,3,Mohammed Taha,Right,D Devadiga,Right,fast,pace,0,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,10,4,Mohammed Taha,Right,D Devadiga,Right,fast,pace,4,0,FALSE,,TRUE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,10,5,Mohammed Taha,Right,D Devadiga,Right,fast,pace,4,0,FALSE,,TRUE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,10,6,Mohammed Taha,Right,D Devadiga,Right,fast,pace,1,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,11,1,Mohammed Taha,Right,A Doddamani,Right,fast,pace,1,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,11,2,Devdutt Padikkal,Left,A Doddamani,Right,fast,pace,1,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,11,3,Mohammed Taha,Right,A Doddamani,Right,fast,pace,4,0,FALSE,,TRUE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,11,4,Mohammed Taha,Right,A Doddamani,Right,fast,pace,1,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,11,5,Devdutt Padikkal,Left,A Doddamani,Right,fast,pace,0,0,TRUE,Caught,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,11,6,Krishnan Shrijith,Left,A Doddamani,Right,fast,pace,1,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,12,1,Krishnan Shrijith,Left,H Raj,Right,fast,pace,1,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,12,2,Mohammed Taha,Right,H Raj,Right,fast,pace,1,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,12,3,Krishnan Shrijith,Left,H Raj,Right,fast,pace,0,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,12,4,Krishnan Shrijith,Left,H Raj,Right,fast,pace,1,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,12,5,Mohammed Taha,Right,H Raj,Right,fast,pace,1,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,12,6,Krishnan Shrijith,Left,H Raj,Right,fast,pace,1,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,13,1,Krishnan Shrijith,Left,A Doddamani,Right,fast,pace,1,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,13,2,Mohammed Taha,Right,A Doddamani,Right,fast,pace,4,0,FALSE,,TRUE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,13,3,Mohammed Taha,Right,A Doddamani,Right,fast,pace,0,4,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,Byes
3,1,13,4,Mohammed Taha,Right,A Doddamani,Right,fast,pace,1,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,13,5,Krishnan Shrijith,Left,A Doddamani,Right,fast,pace,1,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,13,6,Mohammed Taha,Right,A Doddamani,Right,fast,pace,1,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,14,1,Mohammed Taha,Right,H Raj,Right,fast,pace,0,4,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,LB
3,1,14,2,Mohammed Taha,Right,H Raj,Right,fast,pace,4,0,FALSE,,TRUE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,14,3,Mohammed Taha,Right,H Raj,Right,fast,pace,1,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,14,4,Krishnan Shrijith,Left,H Raj,Right,fast,pace,1,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,14,5,Mohammed Taha,Right,H Raj,Right,fast,pace,0,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,14,6,Mohammed Taha,Right,H Raj,Right,fast,pace,1,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,15,1,Mohammed Taha,Right,V Kaverappa,Right,fast,pace,6,0,FALSE,,TRUE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,15,2,Mohammed Taha,Right,V Kaverappa,Right,fast,pace,1,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,15,3,Krishnan Shrijith,Left,V Kaverappa,Right,fast,pace,0,1,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,Wide
3,1,15,3,Krishnan Shrijith,Left,V Kaverappa,Right,fast,pace,1,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,15,4,Mohammed Taha,Right,V Kaverappa,Right,fast,pace,1,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,15,5,Krishnan Shrijith,Left,V Kaverappa,Right,fast,pace,6,0,FALSE,,TRUE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,15,6,Krishnan Shrijith,Left,V Kaverappa,Right,fast,pace,0,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,16,1,Mohammed Taha,Right,H Raj,Right,fast,pace,6,0,FALSE,,TRUE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,16,2,Mohammed Taha,Right,H Raj,Right,fast,pace,4,0,FALSE,,TRUE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,16,3,Mohammed Taha,Right,H Raj,Right,fast,pace,4,0,FALSE,,TRUE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,16,4,Mohammed Taha,Right,H Raj,Right,fast,pace,0,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,16,5,Mohammed Taha,Right,H Raj,Right,fast,pace,4,0,FALSE,,TRUE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,16,6,Mohammed Taha,Right,H Raj,Right,fast,pace,6,0,FALSE,,TRUE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,17,1,Krishnan Shrijith,Left,A Doddamani,Right,fast,pace,1,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,17,2,Mohammed Taha,Right,A Doddamani,Right,fast,pace,6,0,FALSE,,TRUE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,17,3,Mohammed Taha,Right,A Doddamani,Right,fast,pace,1,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,17,4,Krishnan Shrijith,Left,A Doddamani,Right,fast,pace,2,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,17,5,Krishnan Shrijith,Left,A Doddamani,Right,fast,pace,6,0,FALSE,,TRUE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,17,6,Krishnan Shrijith,Left,A Doddamani,Right,fast,pace,0,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,18,1,Mohammed Taha,Right,V Koushik,Right,fast,pace,1,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,18,2,Krishnan Shrijith,Left,V Koushik,Right,fast,pace,4,0,FALSE,,TRUE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,18,3,Krishnan Shrijith,Left,V Koushik,Right,fast,pace,0,0,TRUE,Caught,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,18,4,Abhinav Manohar,Right,V Koushik,Right,fast,pace,0,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,18,5,Abhinav Manohar,Right,V Koushik,Right,fast,pace,4,0,FALSE,,TRUE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,18,6,Abhinav Manohar,Right,V Koushik,Right,fast,pace,1,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,19,1,Abhinav Manohar,Right,V Kaverappa,Right,fast,pace,1,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,19,2,Mohammed Taha,Right,V Kaverappa,Right,fast,pace,1,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,19,3,Abhinav Manohar,Right,V Kaverappa,Right,fast,pace,6,0,FALSE,,TRUE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,19,4,Abhinav Manohar,Right,V Kaverappa,Right,fast,pace,1,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,19,5,Mohammed Taha,Right,V Kaverappa,Right,fast,pace,0,0,TRUE,Caught,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,1,19,6,Manvanth Kumar,Left,V Kaverappa,Right,fast,pace,1,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,2,0,1,D Prabhakar,Right,Sankalp Shettennavar,Right,offspin,spin,1,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,2,0,2,N Ullal,Right,Sankalp Shettennavar,Right,offspin,spin,1,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,2,0,3,D Prabhakar,Right,Sankalp Shettennavar,Right,offspin,spin,1,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,2,0,4,N Ullal,Right,Sankalp Shettennavar,Right,offspin,spin,0,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,2,0,5,N Ullal,Right,Sankalp Shettennavar,Right,offspin,spin,0,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,2,0,6,N Ullal,Right,Sankalp Shettennavar,Right,offspin,spin,1,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,2,1,1,N Ullal,Right,Nischith Pai,Right,fast,pace,0,1,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,Wide
3,2,1,1,N Ullal,Right,Nischith Pai,Right,fast,pace,0,0,TRUE,Caught,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,2,1,2,H Raj,Left,Nischith Pai,Right,fast,pace,0,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,2,1,3,H Raj,Left,Nischith Pai,Right,fast,pace,0,0,TRUE,Caught,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,2,1,4,Rohit K,Right,Nischith Pai,Right,fast,pace,0,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,2,1,5,Rohit K,Right,Nischith Pai,Right,fast,pace,4,0,FALSE,,TRUE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,2,1,6,Rohit K,Right,Nischith Pai,Right,fast,pace,0,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,2,2,1,D Prabhakar,Right,Sankalp Shettennavar,Right,offspin,spin,1,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,2,2,2,Rohit K,Right,Sankalp Shettennavar,Right,offspin,spin,0,1,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,LB
3,2,2,3,D Prabhakar,Right,Sankalp Shettennavar,Right,offspin,spin,0,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,2,2,4,D Prabhakar,Right,Sankalp Shettennavar,Right,offspin,spin,2,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,2,2,5,D Prabhakar,Right,Sankalp Shettennavar,Right,offspin,spin,4,0,FALSE,,TRUE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,2,2,6,D Prabhakar,Right,Sankalp Shettennavar,Right,offspin,spin,0,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,2,3,1,Rohit K,Right,Nischith Pai,Right,fast,pace,1,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,2,3,2,D Prabhakar,Right,Nischith Pai,Right,fast,pace,0,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,2,3,3,D Prabhakar,Right,Nischith Pai,Right,fast,pace,4,0,FALSE,,TRUE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,2,3,4,D Prabhakar,Right,Nischith Pai,Right,fast,pace,1,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,2,3,5,Rohit K,Right,Nischith Pai,Right,fast,pace,0,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,2,3,6,Rohit K,Right,Nischith Pai,Right,fast,pace,0,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,2,4,1,D Prabhakar,Right,KC Cariappa,Right,legspin,spin,0,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,2,4,2,D Prabhakar,Right,KC Cariappa,Right,legspin,spin,0,5,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,Wide
3,2,4,2,D Prabhakar,Right,KC Cariappa,Right,legspin,spin,1,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,2,4,3,Rohit K,Right,KC Cariappa,Right,legspin,spin,0,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,2,4,4,Rohit K,Right,KC Cariappa,Right,legspin,spin,0,1,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,Wide
3,2,4,4,Rohit K,Right,KC Cariappa,Right,legspin,spin,0,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,2,4,5,Rohit K,Right,KC Cariappa,Right,legspin,spin,0,0,TRUE,LBW,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,2,4,6,A Gautam,Left,KC Cariappa,Right,legspin,spin,0,1,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,Wide
3,2,4,6,A Gautam,Left,KC Cariappa,Right,legspin,spin,0,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,2,5,1,D Prabhakar,Right,Nischith Pai,Right,fast,pace,0,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,2,5,2,D Prabhakar,Right,Nischith Pai,Right,fast,pace,0,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,2,5,3,D Prabhakar,Right,Nischith Pai,Right,fast,pace,6,0,FALSE,,TRUE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,2,5,4,D Prabhakar,Right,Nischith Pai,Right,fast,pace,6,0,FALSE,,TRUE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,2,5,5,D Prabhakar,Right,Nischith Pai,Right,fast,pace,1,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,2,5,6,A Gautam,Left,Nischith Pai,Right,fast,pace,0,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,2,6,1,D Prabhakar,Right,KC Cariappa,Right,legspin,spin,0,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,2,6,2,D Prabhakar,Right,KC Cariappa,Right,legspin,spin,1,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,2,6,3,A Gautam,Left,KC Cariappa,Right,legspin,spin,1,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,2,6,4,D Prabhakar,Right,KC Cariappa,Right,legspin,spin,1,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,2,6,5,A Gautam,Left,KC Cariappa,Right,legspin,spin,0,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,2,6,6,A Gautam,Left,KC Cariappa,Right,legspin,spin,0,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,2,7,1,D Prabhakar,Right,Ritesh Bhatkal,Right,offspin,spin,0,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,2,7,2,D Prabhakar,Right,Ritesh Bhatkal,Right,offspin,spin,0,0,TRUE,Caught,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,2,7,3,A Joshi,Right,Ritesh Bhatkal,Right,offspin,spin,0,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,2,7,4,A Joshi,Right,Ritesh Bhatkal,Right,offspin,spin,0,1,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,Wide
3,2,7,4,A Joshi,Right,Ritesh Bhatkal,Right,offspin,spin,1,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,2,7,5,A Gautam,Left,Ritesh Bhatkal,Right,offspin,spin,4,0,FALSE,,TRUE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,2,7,6,A Gautam,Left,Ritesh Bhatkal,Right,offspin,spin,0,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,2,8,1,A Joshi,Right,Manvanth Kumar,Right,fast,pace,0,1,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,Wide
3,2,8,1,A Joshi,Right,Manvanth Kumar,Right,fast,pace,1,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,2,8,2,A Gautam,Left,Manvanth Kumar,Right,fast,pace,0,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
3,2,8,3,A Gautam,Left,Manvanth Kumar,Right,fast,pace,1,0,FALSE,,FALSE,Hubli Tigers,Shivamogga Lions,216,4,187,6,
