match_no,Innings,over,ball,batsman,batting_hand,bowler,bowling_hand,bowling_type,pace_or_spin,runs_off_bat,extras,is_wicket,Wicket_type,is_boundary,team1_batting_first,team2_batting_second,team1_score,team1_wickets,team2_score,team2_wickets,extra_type,
16,1,19,5,Samarth Nagaraj,Right,L Kaushal,Left,fast,pace,0,0,TRUE,RunOut,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,1,19,6,KC Cariappa,Right,L Kaushal,Left,fast,pace,0,1,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,Wide,
16,1,19,6,KC Cariappa,Right,L Kaushal,Left,fast,pace,1,0,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,0,1,Sisodia,Right,Ritesh Bhatkal,Right,offspin,spin,1,0,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,0,2,N Jose,Right,Ritesh Bhatkal,Right,offspin,spin,4,0,FALSE,,TRUE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,0,3,N Jose,Right,Ritesh Bhatkal,Right,offspin,spin,0,0,TRUE,Caught,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,0,4,K Siddharth,Right,Ritesh Bhatkal,Right,offspin,spin,0,0,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,0,5,K Siddharth,Right,Ritesh Bhatkal,Right,offspin,spin,1,0,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,0,6,Sisodia,Right,Ritesh Bhatkal,Right,offspin,spin,0,0,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,1,1,K Siddharth,Right,Nithin Nagaraja,Right,fast,pace,0,0,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,1,2,K Siddharth,Right,Nithin Nagaraja,Right,fast,pace,0,0,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,1,3,K Siddharth,Right,Nithin Nagaraja,Right,fast,pace,0,0,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,1,4,K Siddharth,Right,Nithin Nagaraja,Right,fast,pace,4,0,FALSE,,TRUE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,1,5,K Siddharth,Right,Nithin Nagaraja,Right,fast,pace,0,1,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,Wide,
16,2,1,5,K Siddharth,Right,Nithin Nagaraja,Right,fast,pace,0,0,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,1,6,K Siddharth,Right,Nithin Nagaraja,Right,fast,pace,1,0,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,2,1,K Siddharth,Right,KC Cariappa,Right,legspin,spin,0,0,TRUE,Caught,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,2,2,S Ravichandran,Right,KC Cariappa,Right,legspin,spin,1,0,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,2,3,Sisodia,Right,KC Cariappa,Right,legspin,spin,0,1,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,Wide,
16,2,2,3,Sisodia,Right,KC Cariappa,Right,legspin,spin,0,0,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,2,4,Sisodia,Right,KC Cariappa,Right,legspin,spin,0,1,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,Wide,
16,2,2,4,Sisodia,Right,KC Cariappa,Right,legspin,spin,0,0,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,2,5,Sisodia,Right,KC Cariappa,Right,legspin,spin,0,0,TRUE,Caught,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,2,6,P Pavan,Right,KC Cariappa,Right,legspin,spin,0,0,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,3,1,S Ravichandran,Right,Nithin Nagaraja,Right,fast,pace,1,0,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,3,2,P Pavan,Right,Nithin Nagaraja,Right,fast,pace,6,0,FALSE,,TRUE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,3,3,P Pavan,Right,Nithin Nagaraja,Right,fast,pace,0,0,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,3,4,P Pavan,Right,Nithin Nagaraja,Right,fast,pace,4,0,FALSE,,TRUE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,3,5,P Pavan,Right,Nithin Nagaraja,Right,fast,pace,0,0,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,3,6,P Pavan,Right,Nithin Nagaraja,Right,fast,pace,0,0,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,4,1,S Ravichandran,Right,Ritesh Bhatkal,Right,offspin,spin,1,0,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,4,2,P Pavan,Right,Ritesh Bhatkal,Right,offspin,spin,0,0,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,4,3,P Pavan,Right,Ritesh Bhatkal,Right,offspin,spin,0,0,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,4,4,P Pavan,Right,Ritesh Bhatkal,Right,offspin,spin,0,0,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,4,5,P Pavan,Right,Ritesh Bhatkal,Right,offspin,spin,1,0,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,4,6,S Ravichandran,Right,Ritesh Bhatkal,Right,offspin,spin,2,0,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,5,1,P Pavan,Right,KC Cariappa,Right,legspin,spin,0,1,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,Wide,
16,2,5,1,P Pavan,Right,KC Cariappa,Right,legspin,spin,0,0,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,5,2,P Pavan,Right,KC Cariappa,Right,legspin,spin,1,0,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,5,3,S Ravichandran,Right,KC Cariappa,Right,legspin,spin,1,0,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,5,4,P Pavan,Right,KC Cariappa,Right,legspin,spin,6,0,FALSE,,TRUE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,5,5,P Pavan,Right,KC Cariappa,Right,legspin,spin,1,0,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,5,6,S Ravichandran,Right,KC Cariappa,Right,legspin,spin,1,0,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,6,1,S Ravichandran,Right,Ritesh Bhatkal,Right,offspin,spin,1,0,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,6,2,P Pavan,Right,Ritesh Bhatkal,Right,offspin,spin,0,0,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,6,3,P Pavan,Right,Ritesh Bhatkal,Right,offspin,spin,1,0,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,6,4,S Ravichandran,Right,Ritesh Bhatkal,Right,offspin,spin,1,0,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,6,5,P Pavan,Right,Ritesh Bhatkal,Right,offspin,spin,6,0,FALSE,,TRUE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,6,6,P Pavan,Right,Ritesh Bhatkal,Right,offspin,spin,1,0,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,7,1,P Pavan,Right,Manvanth Kumar,Right,fast,pace,4,0,FALSE,,TRUE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,7,2,P Pavan,Right,Manvanth Kumar,Right,fast,pace,0,0,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,7,3,P Pavan,Right,Manvanth Kumar,Right,fast,pace,0,1,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,LB,
16,2,7,4,S Ravichandran,Right,Manvanth Kumar,Right,fast,pace,0,0,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,7,5,S Ravichandran,Right,Manvanth Kumar,Right,fast,pace,1,0,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,7,6,P Pavan,Right,Manvanth Kumar,Right,fast,pace,1,0,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,8,1,P Pavan,Right,Ritesh Bhatkal,Right,offspin,spin,0,1,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,Wide,
16,2,8,1,P Pavan,Right,Ritesh Bhatkal,Right,offspin,spin,1,0,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,8,2,S Ravichandran,Right,Ritesh Bhatkal,Right,offspin,spin,1,0,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,8,3,P Pavan,Right,Ritesh Bhatkal,Right,offspin,spin,1,0,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,8,4,S Ravichandran,Right,Ritesh Bhatkal,Right,offspin,spin,1,0,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,8,5,P Pavan,Right,Ritesh Bhatkal,Right,offspin,spin,1,0,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,8,6,S Ravichandran,Right,Ritesh Bhatkal,Right,offspin,spin,1,0,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,9,1,S Ravichandran,Right,Manvanth Kumar,Right,fast,pace,2,0,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,9,2,S Ravichandran,Right,Manvanth Kumar,Right,fast,pace,1,0,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,9,3,P Pavan,Right,Manvanth Kumar,Right,fast,pace,1,0,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,9,4,S Ravichandran,Right,Manvanth Kumar,Right,fast,pace,0,0,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,9,5,S Ravichandran,Right,Manvanth Kumar,Right,fast,pace,4,0,FALSE,,TRUE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,9,6,S Ravichandran,Right,Manvanth Kumar,Right,fast,pace,1,0,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,10,1,S Ravichandran,Right,Yash Punja,Right,legspin,spin,6,0,FALSE,,TRUE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,10,2,S Ravichandran,Right,Yash Punja,Right,legspin,spin,1,0,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,10,3,P Pavan,Right,Yash Punja,Right,legspin,spin,1,0,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,10,4,S Ravichandran,Right,Yash Punja,Right,legspin,spin,0,0,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,10,5,S Ravichandran,Right,Yash Punja,Right,legspin,spin,2,0,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,10,6,S Ravichandran,Right,Yash Punja,Right,legspin,spin,1,0,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,11,1,S Ravichandran,Right,Samarth Nagaraj,Right,fast,pace,1,0,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,11,2,P Pavan,Right,Samarth Nagaraj,Right,fast,pace,0,0,TRUE,Caught,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,11,3,Mohith,Right,Samarth Nagaraj,Right,fast,pace,0,1,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,Wide,
16,2,11,3,Mohith,Right,Samarth Nagaraj,Right,fast,pace,1,0,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,11,4,S Ravichandran,Right,Samarth Nagaraj,Right,fast,pace,1,0,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,11,5,Mohith,Right,Samarth Nagaraj,Right,fast,pace,1,0,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,11,6,S Ravichandran,Right,Samarth Nagaraj,Right,fast,pace,1,0,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,12,1,S Ravichandran,Right,KC Cariappa,Right,legspin,spin,6,0,FALSE,,TRUE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,12,2,S Ravichandran,Right,KC Cariappa,Right,legspin,spin,0,0,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,12,3,S Ravichandran,Right,KC Cariappa,Right,legspin,spin,1,0,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,12,4,Mohith,Right,KC Cariappa,Right,legspin,spin,1,0,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,12,5,S Ravichandran,Right,KC Cariappa,Right,legspin,spin,0,0,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,12,6,S Ravichandran,Right,KC Cariappa,Right,legspin,spin,1,0,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,13,1,S Ravichandran,Right,Samarth Nagaraj,Right,fast,pace,1,0,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,13,2,Mohith,Right,Samarth Nagaraj,Right,fast,pace,0,0,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,13,3,Mohith,Right,Samarth Nagaraj,Right,fast,pace,0,0,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,13,4,Mohith,Right,Samarth Nagaraj,Right,fast,pace,0,1,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,Wide,
16,2,13,4,Mohith,Right,Samarth Nagaraj,Right,fast,pace,0,1,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,LB,
16,2,13,5,S Ravichandran,Right,Samarth Nagaraj,Right,fast,pace,6,0,FALSE,,TRUE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,13,6,S Ravichandran,Right,Samarth Nagaraj,Right,fast,pace,1,0,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,14,1,S Ravichandran,Right,KC Cariappa,Right,legspin,spin,0,0,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,14,2,S Ravichandran,Right,KC Cariappa,Right,legspin,spin,1,0,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,14,3,Mohith,Right,KC Cariappa,Right,legspin,spin,1,0,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,14,4,S Ravichandran,Right,KC Cariappa,Right,legspin,spin,0,0,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,14,5,S Ravichandran,Right,KC Cariappa,Right,legspin,spin,1,0,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,14,6,Mohith,Right,KC Cariappa,Right,legspin,spin,2,0,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,15,1,S Ravichandran,Right,Yash Punja,Right,legspin,spin,0,0,TRUE,Caught,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,15,2,P Dubey,Right,Yash Punja,Right,legspin,spin,0,0,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,15,3,P Dubey,Right,Yash Punja,Right,legspin,spin,0,0,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,15,4,P Dubey,Right,Yash Punja,Right,legspin,spin,2,0,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,15,5,P Dubey,Right,Yash Punja,Right,legspin,spin,2,0,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,15,6,P Dubey,Right,Yash Punja,Right,legspin,spin,1,0,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,16,1,P Dubey,Right,Manvanth Kumar,Right,fast,pace,1,0,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,16,2,Mohith,Right,Manvanth Kumar,Right,fast,pace,0,0,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,16,3,Mohith,Right,Manvanth Kumar,Right,fast,pace,6,0,FALSE,,TRUE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,16,4,Mohith,Right,Manvanth Kumar,Right,fast,pace,6,0,FALSE,,TRUE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,16,5,Mohith,Right,Manvanth Kumar,Right,fast,pace,1,0,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,16,6,P Dubey,Right,Manvanth Kumar,Right,fast,pace,1,0,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,17,1,P Dubey,Right,Yash Punja,Right,legspin,spin,1,0,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,17,2,Mohith,Right,Yash Punja,Right,legspin,spin,0,2,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,Wide,
16,2,17,2,P Dubey,Right,Yash Punja,Right,legspin,spin,0,0,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,17,3,P Dubey,Right,Yash Punja,Right,legspin,spin,1,0,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,17,4,Mohith,Right,Yash Punja,Right,legspin,spin,1,0,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,17,5,P Dubey,Right,Yash Punja,Right,legspin,spin,1,0,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,17,6,Mohith,Right,Yash Punja,Right,legspin,spin,1,0,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,18,1,Mohith,Right,Samarth Nagaraj,Right,fast,pace,1,0,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,18,2,P Dubey,Right,Samarth Nagaraj,Right,fast,pace,1,0,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,18,3,Mohith,Right,Samarth Nagaraj,Right,fast,pace,2,0,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,18,4,Mohith,Right,Samarth Nagaraj,Right,fast,pace,1,0,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,18,5,P Dubey,Right,Samarth Nagaraj,Right,fast,pace,2,0,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,18,6,P Dubey,Right,Samarth Nagaraj,Right,fast,pace,0,0,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,19,1,Mohith,Right,Yash Punja,Right,legspin,spin,1,0,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,19,2,P Dubey,Right,Yash Punja,Right,legspin,spin,6,0,FALSE,,TRUE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,19,3,P Dubey,Right,Yash Punja,Right,legspin,spin,0,0,TRUE,Bowled,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
16,2,19,4,V Vijaykumar,Right,Yash Punja,Right,legspin,spin,0,1,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,Wide,
16,2,19,4,V Vijaykumar,Right,Yash Punja,Right,legspin,spin,2,0,FALSE,,FALSE,Hubli Tigers,Gulbarga Mystics,158,8,159,6,,
17,1,0,1,D Prabhakar,Right,P Dubey,Right,fast,pace,1,0,FALSE,,FALSE,Shivamogga Lions,Gulbarga Mystics,133,7,135,3,,
17,1,0,2,N Ullal,Right,P Dubey,Right,fast,pace,1,0,FALSE,,FALSE,Shivamogga Lions,Gulbarga Mystics,133,7,135,3,,
17,1,0,3,D Prabhakar,Right,P Dubey,Right,fast,pace,0,0,FALSE,,FALSE,Shivamogga Lions,Gulbarga Mystics,133,7,135,3,,
17,1,0,4,D Prabhakar,Right,P Dubey,Right,fast,pace,1,0,FALSE,,FALSE,Shivamogga Lions,Gulbarga Mystics,133,7,135,3,,
17,1,0,5,N Ullal,Right,P Dubey,Right,fast,pace,4,0,FALSE,,TRUE,Shivamogga Lions,Gulbarga Mystics,133,7,135,3,,
17,1,0,6,N Ullal,Right,P Dubey,Right,fast,pace,0,4,FALSE,,FALSE,Shivamogga Lions,Gulbarga Mystics,133,7,135,3,Byes,
17,1,1,1,D Prabhakar,Right,L Kaushal,Right,fast,pace,0,0,FALSE,,FALSE,Shivamogga Lions,Gulbarga Mystics,133,7,135,3,,
17,1,1,2,D Prabhakar,Right,L Kaushal,Right,fast,pace,0,0,FALSE,,FALSE,Shivamogga Lions,Gulbarga Mystics,133,7,135,3,,
17,1,1,3,D Prabhakar,Right,L Kaushal,Right,fast,pace,4,0,FALSE,,TRUE,Shivamogga Lions,Gulbarga Mystics,133,7,135,3,,
17,1,1,4,D Prabhakar,Right,L Kaushal,Right,fast,pace,0,1,FALSE,,FALSE,Shivamogga Lions,Gulbarga Mystics,133,7,135,3,Wide,
17,1,1,4,D Prabhakar,Right,L Kaushal,Right,fast,pace,0,0,FALSE,,FALSE,Shivamogga Lions,Gulbarga Mystics,133,7,135,3,,
17,1,1,5,D Prabhakar,Right,L Kaushal,Right,fast,pace,6,0,FALSE,,TRUE,Shivamogga Lions,Gulbarga Mystics,133,7,135,3,,
17,1,1,6,D Prabhakar,Right,L Kaushal,Right,fast,pace,4,0,FALSE,,TRUE,Shivamogga Lions,Gulbarga Mystics,133,7,135,3,,
17,1,2,1,N Ullal,Right,V Vijaykumar,Right,fast,pace,0,0,FALSE,,FALSE,Shivamogga Lions,Gulbarga Mystics,133,7,135,3,,
17,1,2,2,N Ullal,Right,V Vijaykumar,Right,fast,pace,1,0,FALSE,,FALSE,Shivamogga Lions,Gulbarga Mystics,133,7,135,3,,
17,1,2,3,D Prabhakar,Right,V Vijaykumar,Right,fast,pace,0,0,FALSE,,FALSE,Shivamogga Lions,Gulbarga Mystics,133,7,135,3,,
17,1,2,4,D Prabhakar,Right,V Vijaykumar,Right,fast,pace,0,0,FALSE,,FALSE,Shivamogga Lions,Gulbarga Mystics,133,7,135,3,,
17,1,2,5,D Prabhakar,Right,V Vijaykumar,Right,fast,pace,0,0,FALSE,,FALSE,Shivamogga Lions,Gulbarga Mystics,133,7,135,3,,
17,1,2,6,D Prabhakar,Right,V Vijaykumar,Right,fast,pace,1,0,FALSE,,FALSE,Shivamogga Lions,Gulbarga Mystics,133,7,135,3,,
17,1,3,1,D Prabhakar,Right,K Shashi Kumar,Right,offspin,spin,0,0,FALSE,,FALSE,Shivamogga Lions,Gulbarga Mystics,133,7,135,3,,
17,1,3,2,D Prabhakar,Right,K Shashi Kumar,Right,offspin,spin,1,0,FALSE,,FALSE,Shivamogga Lions,Gulbarga Mystics,133,7,135,3,,
17,1,3,3,N Ullal,Right,K Shashi Kumar,Right,offspin,spin,1,0,FALSE,,FALSE,Shivamogga Lions,Gulbarga Mystics,133,7,135,3,,
17,1,3,4,D Prabhakar,Right,K Shashi Kumar,Right,offspin,spin,0,0,TRUE,Caught,FALSE,Shivamogga Lions,Gulbarga Mystics,133,7,135,3,,
17,1,3,5,T Singh,Right,K Shashi Kumar,Right,offspin,spin,1,0,FALSE,,FALSE,Shivamogga Lions,Gulbarga Mystics,133,7,135,3,,
17,1,3,6,N Ullal,Right,K Shashi Kumar,Right,offspin,spin,0,0,FALSE,,FALSE,Shivamogga Lions,Gulbarga Mystics,133,7,135,3,,
17,1,4,1,T Singh,Right,V Vijaykumar,Right,fast,pace,4,0,FALSE,,TRUE,Shivamogga Lions,Gulbarga Mystics,133,7,135,3,,
17,1,4,2,T Singh,Right,V Vijaykumar,Right,fast,pace,0,0,FALSE,,FALSE,Shivamogga Lions,Gulbarga Mystics,133,7,135,3,,
17,1,4,3,T Singh,Right,V Vijaykumar,Right,fast,pace,1,0,FALSE,,FALSE,Shivamogga Lions,Gulbarga Mystics,133,7,135,3,,
17,1,4,4,N Ullal,Right,V Vijaykumar,Right,fast,pace,4,0,FALSE,,TRUE,Shivamogga Lions,Gulbarga Mystics,133,7,135,3,,
17,1,4,5,N Ullal,Right,V Vijaykumar,Right,fast,pace,1,0,FALSE,,FALSE,Shivamogga Lions,Gulbarga Mystics,133,7,135,3,,
17,1,4,6,T Singh,Right,V Vijaykumar,Right,fast,pace,4,0,FALSE,,TRUE,Shivamogga Lions,Gulbarga Mystics,133,7,135,3,,
17,1,5,1,N Ullal,Right,K Shashi Kumar,Right,offspin,spin,1,0,FALSE,,FALSE,Shivamogga Lions,Gulbarga Mystics,133,7,135,3,,
17,1,5,2,T Singh,Right,K Shashi Kumar,Right,offspin,spin,1,0,FALSE,,FALSE,Shivamogga Lions,Gulbarga Mystics,133,7,135,3,,
17,1,5,3,N Ullal,Right,K Shashi Kumar,Right,offspin,spin,4,0,FALSE,,TRUE,Shivamogga Lions,Gulbarga Mystics,133,7,135,3,,
17,1,5,4,N Ullal,Right,K Shashi Kumar,Right,offspin,spin,1,0,FALSE,,FALSE,Shivamogga Lions,Gulbarga Mystics,133,7,135,3,,
17,1,5,5,T Singh,Right,K Shashi Kumar,Right,offspin,spin,0,0,FALSE,,FALSE,Shivamogga Lions,Gulbarga Mystics,133,7,135,3,,
17,1,5,6,T Singh,Right,K Shashi Kumar,Right,offspin,spin,1,0,FALSE,,FALSE,Shivamogga Lions,Gulbarga Mystics,133,7,135,3,,
17,1,6,1,T Singh,Right,S Hatti,Right,fast,pace,0,0,TRUE,RunOut,FALSE,Shivamogga Lions,Gulbarga Mystics,133,7,135,3,,
17,1,6,2,Rohit K,Right,S Hatti,Right,fast,pace,0,0,FALSE,,FALSE,Shivamogga Lions,Gulbarga Mystics,133,7,135,3,,
